person,personLabel,birthDate,birthYear,deathDate,deathYear,citizenshipLabel,productive_year,modern_country
http://www.wikidata.org/entity/Q97196321,Ujuni Ahmed,1987-01-01 00:00:00+00:00,1987.0,,,Finland,2022.0,Finland
http://www.wikidata.org/entity/Q97196321,Ujuni Ahmed,1987-01-01 00:00:00+00:00,1987.0,,,Somalia,2022.0,Somalia
http://www.wikidata.org/entity/Q97198138,Q97198138,1968-11-24 00:00:00+00:00,1968.0,,,South Korea,2003.0,South Korea
http://www.wikidata.org/entity/Q97214299,Siti Umniyah,1905-08-29 00:00:00+00:00,1905.0,,,Dutch East Indies,1940.0,Indonesia
http://www.wikidata.org/entity/Q97226171,Ogtay Gulaliyev,1970-06-27 00:00:00+00:00,1970.0,,,Azerbaijan,2005.0,Azerbaijan
http://www.wikidata.org/entity/Q97229971,Q97229971,1997-01-01 00:00:00+00:00,1997.0,,,South Korea,2032.0,South Korea
http://www.wikidata.org/entity/Q7243843,Prince Cedza Dlamini,1976-01-01 00:00:00+00:00,1976.0,,,Eswatini,2011.0,Eswatini
http://www.wikidata.org/entity/Q7243843,Prince Cedza Dlamini,1976-02-24 00:00:00+00:00,1976.0,,,Eswatini,2011.0,Eswatini
http://www.wikidata.org/entity/Q7257217,Pu Zhiqiang,1965-01-17 00:00:00+00:00,1965.0,,,People's Republic of China,2000.0,China
http://www.wikidata.org/entity/Q7279310,Rachel Lloyd,1975-01-01 00:00:00+00:00,1975.0,,,,2010.0,
http://www.wikidata.org/entity/Q5636783,Habib Jalib,1928-03-24 00:00:00+00:00,1928.0,1993-03-13 00:00:00+00:00,1993.0,Pakistan,1963.0,Pakistan
http://www.wikidata.org/entity/Q5636783,Habib Jalib,1928-03-24 00:00:00+00:00,1928.0,1993-03-12 00:00:00+00:00,1993.0,British Raj,1963.0,India
http://www.wikidata.org/entity/Q5636783,Habib Jalib,1928-03-24 00:00:00+00:00,1928.0,1993-03-13 00:00:00+00:00,1993.0,British Raj,1963.0,India
http://www.wikidata.org/entity/Q5648274,Hank Adams,1943-05-16 00:00:00+00:00,1943.0,2020-12-21 00:00:00+00:00,2020.0,United States,1978.0,United States
http://www.wikidata.org/entity/Q5649128,Hannes Tretter,1951-01-01 00:00:00+00:00,1951.0,2025-03-17 00:00:00+00:00,2025.0,Austria,1986.0,Austria
http://www.wikidata.org/entity/Q5657537,Adelina Dematti de Alaye,1927-06-05 00:00:00+00:00,1927.0,2016-05-24 00:00:00+00:00,2016.0,Argentina,1962.0,Argentina
http://www.wikidata.org/entity/Q46992903,Saul Mkhize,1935-06-06 00:00:00+00:00,1935.0,1983-04-02 00:00:00+00:00,1983.0,South Africa,1970.0,South Africa
http://www.wikidata.org/entity/Q47010971,Iryna Nozdrovska,1979-01-27 00:00:00+00:00,1979.0,2017-12-29 00:00:00+00:00,2017.0,Ukraine,2014.0,Ukraine
http://www.wikidata.org/entity/Q18204589,Sybil Brand,1899-01-01 00:00:00+00:00,1899.0,2004-02-17 00:00:00+00:00,2004.0,United States,1934.0,United States
http://www.wikidata.org/entity/Q18224529,Samira Saleh al-Naimi,1963-01-01 00:00:00+00:00,1963.0,2014-09-22 00:00:00+00:00,2014.0,Iraq,1998.0,Iraq
http://www.wikidata.org/entity/Q18280349,Vladimir Shnitke,1939-02-27 00:00:00+00:00,1939.0,2022-01-12 00:00:00+00:00,2022.0,Russia,1974.0,Russia
http://www.wikidata.org/entity/Q18280349,Vladimir Shnitke,1939-02-27 00:00:00+00:00,1939.0,2022-01-12 00:00:00+00:00,2022.0,Soviet Union,1974.0,Russia
http://www.wikidata.org/entity/Q6182765,Jerome J. Shestack,1923-02-11 00:00:00+00:00,1923.0,2011-08-18 00:00:00+00:00,2011.0,United States,1958.0,United States
http://www.wikidata.org/entity/Q6213580,Joel Filártiga,1932-08-15 00:00:00+00:00,1932.0,2019-07-05 00:00:00+00:00,2019.0,Paraguay,1967.0,Paraguay
http://www.wikidata.org/entity/Q6237706,John Hardbattle,1945-01-01 00:00:00+00:00,1945.0,1996-01-01 00:00:00+00:00,1996.0,Botswana,1980.0,Botswana
http://www.wikidata.org/entity/Q6240127,John Howell,1933-11-07 00:00:00+00:00,1933.0,1988-06-28 00:00:00+00:00,1988.0,United States,1968.0,United States
http://www.wikidata.org/entity/Q45747172,Joan Bicknell,1939-04-10 00:00:00+00:00,1939.0,2017-06-12 00:00:00+00:00,2017.0,,1974.0,
http://www.wikidata.org/entity/Q53783838,Uusarqak Qujaukitsoq,1948-02-10 00:00:00+00:00,1948.0,2018-08-02 00:00:00+00:00,2018.0,Kingdom of Denmark,1983.0,Denmark
http://www.wikidata.org/entity/Q126909466,Leah Levin,1926-04-01 00:00:00+00:00,1926.0,2024-05-25 00:00:00+00:00,2024.0,,1961.0,
http://www.wikidata.org/entity/Q127002860,Carlos Massola,1962-02-27 00:00:00+00:00,1962.0,2024-07-03 00:00:00+00:00,2024.0,Cuba,1997.0,Cuba
http://www.wikidata.org/entity/Q6752823,Manuel Ray Rivero,1924-06-13 00:00:00+00:00,1924.0,2013-11-12 00:00:00+00:00,2013.0,Cuba,1959.0,Cuba
http://www.wikidata.org/entity/Q6759523,Zarina Baloch,1934-12-29 00:00:00+00:00,1934.0,2005-10-25 00:00:00+00:00,2005.0,Pakistan,1969.0,Pakistan
http://www.wikidata.org/entity/Q6759523,Zarina Baloch,1934-12-29 00:00:00+00:00,1934.0,2005-10-25 00:00:00+00:00,2005.0,British Raj,1969.0,India
http://www.wikidata.org/entity/Q6761642,Maria Ulfah Santoso,1911-08-18 00:00:00+00:00,1911.0,1988-04-15 00:00:00+00:00,1988.0,Indonesia,1946.0,Indonesia
http://www.wikidata.org/entity/Q6761642,Maria Ulfah Santoso,1911-08-18 00:00:00+00:00,1911.0,1988-04-15 00:00:00+00:00,1988.0,Dutch East Indies,1946.0,Indonesia
http://www.wikidata.org/entity/Q97276290,Pavlo Lysianskyi,1987-09-11 00:00:00+00:00,1987.0,2025-11-14 00:00:00+00:00,2025.0,,2022.0,
http://www.wikidata.org/entity/Q97275992,Q97275992,1933-12-24 00:00:00+00:00,1933.0,2020-04-28 00:00:00+00:00,2020.0,Ukraine,1968.0,Ukraine
http://www.wikidata.org/entity/Q97275992,Q97275992,1933-12-24 00:00:00+00:00,1933.0,2020-04-28 00:00:00+00:00,2020.0,Soviet Union,1968.0,Russia
http://www.wikidata.org/entity/Q7261239,Purificacion Quisumbing,1934-01-01 00:00:00+00:00,1934.0,2011-12-01 00:00:00+00:00,2011.0,Philippines,1969.0,Philippines
http://www.wikidata.org/entity/Q135415314,Tom Blumenau,1927-09-06 00:00:00+00:00,1927.0,2009-09-05 00:00:00+00:00,2009.0,Weimar Republic,1962.0,Germany
http://www.wikidata.org/entity/Q104845349,Kim Seong-min,1962-01-01 00:00:00+00:00,1962.0,2025-09-12 00:00:00+00:00,2025.0,,1997.0,
http://www.wikidata.org/entity/Q135476100,Margarito Díaz González,,,2018-09-12 00:00:00+00:00,2018.0,Mexico,1983.0,Mexico
http://www.wikidata.org/entity/Q135476199,Sinar Corzo Esquinca,,,2019-01-03 00:00:00+00:00,2019.0,Mexico,1984.0,Mexico
http://www.wikidata.org/entity/Q135476203,Rafael Murúa Manríquez,,,2019-01-20 00:00:00+00:00,2019.0,Mexico,1984.0,Mexico
http://www.wikidata.org/entity/Q135480089,Antonio de la Cruz,,,2022-06-29 00:00:00+00:00,2022.0,Mexico,1987.0,Mexico
http://www.wikidata.org/entity/Q135480090,Cynthia de la Cruz,,,2022-06-29 00:00:00+00:00,2022.0,Mexico,1987.0,Mexico
http://www.wikidata.org/entity/Q135480119,Adán Linares Silverio,,,2022-11-05 00:00:00+00:00,2022.0,Mexico,1987.0,Mexico
http://www.wikidata.org/entity/Q135480120,Moisés Cuapipistenco,,,2022-11-05 00:00:00+00:00,2022.0,Mexico,1987.0,Mexico
http://www.wikidata.org/entity/Q135480121,Guillermo Hilario Morales,,,2022-11-05 00:00:00+00:00,2022.0,Mexico,1987.0,Mexico
http://www.wikidata.org/entity/Q135442976,Gulzar Dost,,,,,,,
http://www.wikidata.org/entity/Q135455573,Olla Al-Sakkaf,,,,,Yemen,,Yemen
http://www.wikidata.org/entity/Q135479594,Lirwana Abdourahmane,,,,,Niger,,Niger
http://www.wikidata.org/entity/Q135509453,Q135509453,,,,,France,,France
http://www.wikidata.org/entity/Q135516968,Riaz Ahmed,,,,,,,
http://www.wikidata.org/entity/Q135580368,Thierno Maadjou Sow,,,,,Guinea,,Guinea
http://www.wikidata.org/entity/Q135746833,Kelly Kigera Njokah,,,,,Kenya,,Kenya
http://www.wikidata.org/entity/Q135934135,Mohamed Bio Imorou,,,,,Benin,,Benin
http://www.wikidata.org/entity/Q135934857,Abdoulaye Sadio Diallo,,,,,Guinea,,Guinea
http://www.wikidata.org/entity/Q135943364,Tin Tin Nyo,,,,,Myanmar,,Myanmar
http://www.wikidata.org/entity/Q135991414,Bonnie Florencia Shariff,,,,,Madagascar,,Madagascar
http://www.wikidata.org/entity/Q136035325,Yoal Gatkuoth,,,,,South Sudan,,South Sudan
http://www.wikidata.org/entity/Q136046908,Nedal al-Salman,,,,,,,
http://www.wikidata.org/entity/Q136054728,Fatima Zainelabdin,,,,,Sudan,,Sudan
http://www.wikidata.org/entity/Q136065370,Delpedro Marhaen,,,,,Indonesia,,Indonesia
http://www.wikidata.org/entity/Q136085593,Katie Sophie Gonser,,,,,,,
http://www.wikidata.org/entity/Q136089637,Omer Shatz,,,,,France,,France
http://www.wikidata.org/entity/Q136089637,Omer Shatz,,,,,Israel,,Israel
http://www.wikidata.org/entity/Q136089638,Jismi Johari,,,,,,,
http://www.wikidata.org/entity/Q136100541,Mai Aman,,,,,Sudan,,Sudan
http://www.wikidata.org/entity/Q136100574,Asma Ahmed,,,,,Sudan,,Sudan
http://www.wikidata.org/entity/Q136123186,Jessica St. Rose,,,,,,,
http://www.wikidata.org/entity/Q136203067,Tuver Wundi,,,,,,,
http://www.wikidata.org/entity/Q136289902,Safaath Ahmed Zahir,,,,,Maldives,,Maldives
http://www.wikidata.org/entity/Q136298013,Pimsiri Petchnamrob,,,,,,,
http://www.wikidata.org/entity/Q136326692,Edlira Çepani,,,,,Albania,,Albania
http://www.wikidata.org/entity/Q136352422,Bless Okouto,,,,,Togo,,Togo
http://www.wikidata.org/entity/Q136352481,François Doudji,,,,,Togo,,Togo
http://www.wikidata.org/entity/Q136377749,Amat Al-Salam Al-Hajj,,,,,Yemen,,Yemen
http://www.wikidata.org/entity/Q136400041,Mahmoud S Elmasry,,,,,,,
http://www.wikidata.org/entity/Q136421867,Q136421867,,,,,Brazil,,Brazil
http://www.wikidata.org/entity/Q136442900,Ousmane Gnelloye Diallo,,,,,Guinea,,Guinea
http://www.wikidata.org/entity/Q136443059,Blanche Sonon,,,,,Benin,,Benin
http://www.wikidata.org/entity/Q136451953,Rafiou Sow,,,,,Guinea,,Guinea
http://www.wikidata.org/entity/Q136455076,Mohammed Cissé,,,,,Guinea,,Guinea
http://www.wikidata.org/entity/Q136455359,Alpha Amadou DS Bah,,,,,Guinea,,Guinea
http://www.wikidata.org/entity/Q136466791,Osman Yonis Bogoreh,,,,,Djibouti,,Djibouti
http://www.wikidata.org/entity/Q136466815,Said Abdilahi Yassin,,,,,Djibouti,,Djibouti
http://www.wikidata.org/entity/Q136472812,Jatin Desai,,,,,India,,India
http://www.wikidata.org/entity/Q135557293,Reza Rasaei,1990-01-01 00:00:00+00:00,1990.0,2024-08-06 00:00:00+00:00,2024.0,,2025.0,
http://www.wikidata.org/entity/Q135657567,Awdah Hathaleen,1994-04-10 00:00:00+00:00,1994.0,2025-07-28 00:00:00+00:00,2025.0,Palestine,2029.0,Palestine
http://www.wikidata.org/entity/Q135659117,Enriqueta Maroni,1927-01-01 00:00:00+00:00,1927.0,2025-01-01 00:00:00+00:00,2025.0,Argentina,1962.0,Argentina
http://www.wikidata.org/entity/Q135836291,Abd al-Karim al-Mashitah,1881-01-01 00:00:00+00:00,1881.0,1959-09-03 00:00:00+00:00,1959.0,Ottoman Empire,1916.0,Turkey
http://www.wikidata.org/entity/Q135836291,Abd al-Karim al-Mashitah,1881-01-01 00:00:00+00:00,1881.0,1959-09-03 00:00:00+00:00,1959.0,Kingdom of Iraq,1916.0,Iraq
http://www.wikidata.org/entity/Q135836291,Abd al-Karim al-Mashitah,1881-01-01 00:00:00+00:00,1881.0,1959-09-03 00:00:00+00:00,1959.0,First Republic of Iraq,1916.0,Iraq
http://www.wikidata.org/entity/Q135963031,Bohdan Hermaniuk,1931-08-20 00:00:00+00:00,1931.0,2008-11-14 00:00:00+00:00,2008.0,,1966.0,
http://www.wikidata.org/entity/Q136020502,Fawzeya Makhlouf-Norris,1931-01-01 00:00:00+00:00,1931.0,2006-01-01 00:00:00+00:00,2006.0,Egypt,1966.0,Egypt
http://www.wikidata.org/entity/Q136159813,Q136159813,1956-01-01 00:00:00+00:00,1956.0,2025-09-01 00:00:00+00:00,2025.0,Colombia,1991.0,Colombia
http://www.wikidata.org/entity/Q136323530,Kaniz Wajid Khan,1920-05-24 00:00:00+00:00,1920.0,2021-08-28 00:00:00+00:00,2021.0,Pakistan,1955.0,Pakistan
http://www.wikidata.org/entity/Q136343466,Juan López (activist),1978-01-01 00:00:00+00:00,1978.0,2024-01-01 00:00:00+00:00,2024.0,,2013.0,
http://www.wikidata.org/entity/Q136371174,Q136371174,1943-05-26 00:00:00+00:00,1943.0,2015-03-31 00:00:00+00:00,2015.0,Argentina,1978.0,Argentina
http://www.wikidata.org/entity/Q136402777,Somtochukwu Christelle Maduagwu,1995-01-01 00:00:00+00:00,1995.0,2025-01-01 00:00:00+00:00,2025.0,,2030.0,
http://www.wikidata.org/entity/Q135434684,Q135434684,1986-01-01 00:00:00+00:00,1986.0,,,Colombia,2021.0,Colombia
http://www.wikidata.org/entity/Q135439776,Q135439776,1992-05-30 00:00:00+00:00,1992.0,,,Guatemala,2027.0,Guatemala
http://www.wikidata.org/entity/Q135447646,Trịnh Bá Phương,1985-01-26 00:00:00+00:00,1985.0,,,Vietnam,2020.0,Vietnam
http://www.wikidata.org/entity/Q135513241,Fausia,1990-01-01 00:00:00+00:00,1990.0,,,,2025.0,
http://www.wikidata.org/entity/Q135520075,Diannet Blanco,1901-01-01 00:00:00+00:00,1901.0,,,Venezuela,1936.0,Venezuela
http://www.wikidata.org/entity/Q135525774,Abulfaz Gurbanli,1982-09-15 00:00:00+00:00,1982.0,,,Azerbaijan,2017.0,Azerbaijan
http://www.wikidata.org/entity/Q135580323,Q135580323,1978-01-01 00:00:00+00:00,1978.0,,,Syria,2013.0,Syria
http://www.wikidata.org/entity/Q135615535,Liubov Halan,1996-07-31 00:00:00+00:00,1996.0,,,Ukraine,2031.0,Ukraine
http://www.wikidata.org/entity/Q135641617,Lev Tanengolts,1941-01-01 00:00:00+00:00,1941.0,,,,1976.0,
http://www.wikidata.org/entity/Q135680798,Mathilda Mallinson,1995-03-01 00:00:00+00:00,1995.0,,,United Kingdom,2030.0,United Kingdom
http://www.wikidata.org/entity/Q135681425,Martha Lía Grajales,1980-01-01 00:00:00+00:00,1980.0,,,Venezuela,2015.0,Venezuela
http://www.wikidata.org/entity/Q135681425,Martha Lía Grajales,1980-01-01 00:00:00+00:00,1980.0,,,Colombia,2015.0,Colombia
http://www.wikidata.org/entity/Q135787264,Bol Gai Deng,1979-01-01 00:00:00+00:00,1979.0,,,,2014.0,
http://www.wikidata.org/entity/Q135907649,Q135907649,1964-10-24 00:00:00+00:00,1964.0,,,Argentina,1999.0,Argentina
http://www.wikidata.org/entity/Q135911603,Q135911603,1947-02-20 00:00:00+00:00,1947.0,,,Ivory Coast,1982.0,Ivory Coast
http://www.wikidata.org/entity/Q135915655,Q135915655,1974-09-18 00:00:00+00:00,1974.0,,,Russia,2009.0,Russia
http://www.wikidata.org/entity/Q135915655,Q135915655,1974-09-18 00:00:00+00:00,1974.0,,,Soviet Union,2009.0,Russia
http://www.wikidata.org/entity/Q135937956,Anas Razzaq,2006-05-31 00:00:00+00:00,2006.0,,,Pakistan,2041.0,Pakistan
http://www.wikidata.org/entity/Q135937956,Anas Razzaq,2006-05-31 00:00:00+00:00,2006.0,,,Kashmir,2041.0,India
http://www.wikidata.org/entity/Q135942868,Nang Pu,1972-01-01 00:00:00+00:00,1972.0,,,Myanmar,2007.0,Myanmar
http://www.wikidata.org/entity/Q135966992,Enes Hocaoğulları,2002-01-01 00:00:00+00:00,2002.0,,,Turkey,2037.0,Turkey
http://www.wikidata.org/entity/Q136099260,Ramin Jabbarli,1983-09-24 00:00:00+00:00,1983.0,,,United States,2018.0,United States
http://www.wikidata.org/entity/Q136099260,Ramin Jabbarli,1983-09-24 00:00:00+00:00,1983.0,,,Iran,2018.0,Iran
http://www.wikidata.org/entity/Q136129559,Anne Pakoa,1969-01-01 00:00:00+00:00,1969.0,,,,2004.0,
http://www.wikidata.org/entity/Q136171880,Sevinç Özarslan,1976-05-26 00:00:00+00:00,1976.0,,,Turkey,2011.0,Turkey
http://www.wikidata.org/entity/Q136221323,Vidulfo Rosales,1977-01-01 00:00:00+00:00,1977.0,,,Mexico,2012.0,Mexico
http://www.wikidata.org/entity/Q136291351,Rovshana Rahimova,1984-07-08 00:00:00+00:00,1984.0,,,Azerbaijan,2019.0,Azerbaijan
http://www.wikidata.org/entity/Q136306396,Zibeyda Sadigova,1985-02-26 00:00:00+00:00,1985.0,,,Azerbaijan,2020.0,Azerbaijan
http://www.wikidata.org/entity/Q136309149,Zholia Parsi,1982-01-01 00:00:00+00:00,1982.0,,,Afghanistan,2017.0,Afghanistan
http://www.wikidata.org/entity/Q136309854,Nasrin Javadi,1958-01-01 00:00:00+00:00,1958.0,,,,1993.0,
http://www.wikidata.org/entity/Q136339837,Chris Tchaikovsky,1944-01-01 00:00:00+00:00,1944.0,2002-01-01 00:00:00+00:00,2002.0,,1979.0,
http://www.wikidata.org/entity/Q136358259,Souzan Fatayer,1965-01-01 00:00:00+00:00,1965.0,,,Italy,2000.0,Italy
http://www.wikidata.org/entity/Q136358259,Souzan Fatayer,1965-01-01 00:00:00+00:00,1965.0,,,Jordan,2000.0,Jordan
http://www.wikidata.org/entity/Q136375656,Hamzah Saadah,2003-03-17 00:00:00+00:00,2003.0,,,United States,2038.0,United States
http://www.wikidata.org/entity/Q136379016,Aruna Arna,1986-03-30 00:00:00+00:00,1986.0,,,,2021.0,
http://www.wikidata.org/entity/Q136405204,Oliver Ranisavljević,1990-05-04 00:00:00+00:00,1990.0,,,Austria,2025.0,Austria
http://www.wikidata.org/entity/Q136432650,Paola Ricaurte Quijano,1969-01-01 00:00:00+00:00,1969.0,,,Ecuador,2004.0,Ecuador
http://www.wikidata.org/entity/Q136432650,Paola Ricaurte Quijano,1969-01-01 00:00:00+00:00,1969.0,,,Colombia,2004.0,Colombia
http://www.wikidata.org/entity/Q136459591,Datchanamoorthy Ramu,1991-06-07 00:00:00+00:00,1991.0,,,India,2026.0,India
http://www.wikidata.org/entity/Q136461119,Nirhy-Lanto,1923-10-01 00:00:00+00:00,1923.0,,,,1958.0,
http://www.wikidata.org/entity/Q7408746,Samantha Vithanage,,,2002-01-01 00:00:00+00:00,2002.0,Sri Lanka,1967.0,Sri Lanka
http://www.wikidata.org/entity/Q7322120,Riadh Guerfali,,,,,Tunisia,,Tunisia
http://www.wikidata.org/entity/Q7333213,Rifat Odeh Kassis,,,,,Palestine,,Palestine
http://www.wikidata.org/entity/Q7365720,Ronit Avni,,,,,Canada,,Canada
http://www.wikidata.org/entity/Q7365720,Ronit Avni,,,,,Israel,,Israel
http://www.wikidata.org/entity/Q7418261,Sani Rifati,,,,,Serbia,,Serbia
http://www.wikidata.org/entity/Q7525624,Siphiwe Hlophe,,,,,Eswatini,,Eswatini
http://www.wikidata.org/entity/Q7631914,Subrata Roy Chowdhury,,,,,India,,India
http://www.wikidata.org/entity/Q7633795,Sudhir Dhawale,,,,,India,,India
http://www.wikidata.org/entity/Q7283355,Raheel Raza,1949-01-01 00:00:00+00:00,1949.0,,,Canada,1984.0,Canada
http://www.wikidata.org/entity/Q7285550,Raja Shehadeh,1951-01-01 00:00:00+00:00,1951.0,,,Palestine,1986.0,Palestine
http://www.wikidata.org/entity/Q7285565,Raja Zulqarnain,1954-11-16 00:00:00+00:00,1954.0,,,India,1989.0,India
http://www.wikidata.org/entity/Q7285937,Rajeev Dhavan,1943-01-01 00:00:00+00:00,1943.0,,,India,1978.0,India
http://www.wikidata.org/entity/Q7285937,Rajeev Dhavan,1943-01-01 00:00:00+00:00,1943.0,,,British Raj,1978.0,India
http://www.wikidata.org/entity/Q7285937,Rajeev Dhavan,1943-01-01 00:00:00+00:00,1943.0,,,Dominion of India,1978.0,India
http://www.wikidata.org/entity/Q7294938,Rashida Bee,1956-01-01 00:00:00+00:00,1956.0,,,India,1991.0,India
http://www.wikidata.org/entity/Q7306640,Reed Cowan,1968-07-24 00:00:00+00:00,1968.0,,,United States,2003.0,United States
http://www.wikidata.org/entity/Q7306640,Reed Cowan,1972-07-24 00:00:00+00:00,1972.0,,,United States,2007.0,United States
http://www.wikidata.org/entity/Q7306912,Reem Al Numery,1996-01-01 00:00:00+00:00,1996.0,,,Yemen,2031.0,Yemen
http://www.wikidata.org/entity/Q7312321,Ren Wanding,1944-01-01 00:00:00+00:00,1944.0,,,People's Republic of China,1979.0,China
http://www.wikidata.org/entity/Q7322632,Ricardo Falla-Sánchez,1932-08-30 00:00:00+00:00,1932.0,,,Guatemala,1967.0,Guatemala
http://www.wikidata.org/entity/Q7324102,Richard Benkin,2000-01-01 00:00:00+00:00,2000.0,,,United States,2035.0,United States
http://www.wikidata.org/entity/Q7348285,Robert Park,1981-07-23 00:00:00+00:00,1981.0,,,United States,2016.0,United States
http://www.wikidata.org/entity/Q7351957,Roberto de Miranda,1947-01-01 00:00:00+00:00,1947.0,,,Cuba,1982.0,Cuba
http://www.wikidata.org/entity/Q7364566,Ron Yosef,1974-01-01 00:00:00+00:00,1974.0,,,Israel,2009.0,Israel
http://www.wikidata.org/entity/Q7365461,Ronan Farrow,1987-12-19 00:00:00+00:00,1987.0,,,United States,2022.0,United States
http://www.wikidata.org/entity/Q7372450,Roxroy Salmon,1956-06-01 00:00:00+00:00,1956.0,,,Jamaica,1991.0,Jamaica
http://www.wikidata.org/entity/Q7404608,Salimata Sawadogo,1958-12-31 00:00:00+00:00,1958.0,,,Burkina Faso,1993.0,Burkina Faso
http://www.wikidata.org/entity/Q7407835,Sam Mahmoudi,1976-01-01 00:00:00+00:00,1976.0,,,Iran,2011.0,Iran
http://www.wikidata.org/entity/Q7413143,Samwel Mohochi,1972-06-26 00:00:00+00:00,1972.0,,,,2007.0,
http://www.wikidata.org/entity/Q7420915,Sapardurdy Khadzhiev,1901-01-01 00:00:00+00:00,1901.0,,,Turkmenistan,1936.0,Turkmenistan
http://www.wikidata.org/entity/Q7421577,Sara Bronfman,1976-11-21 00:00:00+00:00,1976.0,,,United States,2011.0,United States
http://www.wikidata.org/entity/Q7421679,Sara L.M. Davis,1967-01-01 00:00:00+00:00,1967.0,,,United States,2002.0,United States
http://www.wikidata.org/entity/Q7422528,Sarah Leah Whitson,2000-01-01 00:00:00+00:00,2000.0,,,,2035.0,
http://www.wikidata.org/entity/Q7422923,Sarah Wykes,1965-07-01 00:00:00+00:00,1965.0,,,United Kingdom,2000.0,United Kingdom
http://www.wikidata.org/entity/Q7426222,Satinath Sarangi,1954-09-25 00:00:00+00:00,1954.0,,,India,1989.0,India
http://www.wikidata.org/entity/Q7426857,Satya Brata Das,1955-10-22 00:00:00+00:00,1955.0,,,Canada,1990.0,Canada
http://www.wikidata.org/entity/Q7427046,Saud al-Hashimi,1963-01-01 00:00:00+00:00,1963.0,,,Saudi Arabia,1998.0,Saudi Arabia
http://www.wikidata.org/entity/Q7427418,Saumen Guha,1901-01-01 00:00:00+00:00,1901.0,,,India,1936.0,India
http://www.wikidata.org/entity/Q7436521,Scott Horton,1901-01-01 00:00:00+00:00,1901.0,,,United States,1936.0,United States
http://www.wikidata.org/entity/Q7436721,Scott Long,1963-06-05 00:00:00+00:00,1963.0,,,United States,1998.0,United States
http://www.wikidata.org/entity/Q7437565,Scott leckie,1962-01-01 00:00:00+00:00,1962.0,,,United States,1997.0,United States
http://www.wikidata.org/entity/Q7445321,Sediq Afghan,1958-01-01 00:00:00+00:00,1958.0,,,Afghanistan,1993.0,Afghanistan
http://www.wikidata.org/entity/Q7447116,Sekai Holland,1942-01-01 00:00:00+00:00,1942.0,,,Zimbabwe,1977.0,Zimbabwe
http://www.wikidata.org/entity/Q7449959,Şenal Sarıhan,1948-02-17 00:00:00+00:00,1948.0,,,Turkey,1983.0,Turkey
http://www.wikidata.org/entity/Q7462232,Shahriar Kabir,1950-11-20 00:00:00+00:00,1950.0,,,Pakistan,1985.0,Pakistan
http://www.wikidata.org/entity/Q7462232,Shahriar Kabir,1950-11-20 00:00:00+00:00,1950.0,,,Bangladesh,1985.0,Bangladesh
http://www.wikidata.org/entity/Q7487533,Shami Chakrabarti,1969-06-16 00:00:00+00:00,1969.0,,,United Kingdom,2004.0,United Kingdom
http://www.wikidata.org/entity/Q7500187,Shokufeh Kavani,1970-01-01 00:00:00+00:00,1970.0,,,Australia,2005.0,Australia
http://www.wikidata.org/entity/Q7500187,Shokufeh Kavani,1970-01-01 00:00:00+00:00,1970.0,,,Iran,2005.0,Iran
http://www.wikidata.org/entity/Q7561026,Naela Chohan,1958-05-06 00:00:00+00:00,1958.0,,,Pakistan,1993.0,Pakistan
http://www.wikidata.org/entity/Q7561677,Soni Sori,1975-01-01 00:00:00+00:00,1975.0,,,India,2010.0,India
http://www.wikidata.org/entity/Q7561738,Sonia Nassery Cole,1968-12-05 00:00:00+00:00,1968.0,,,Afghanistan,2003.0,Afghanistan
http://www.wikidata.org/entity/Q7564461,Souleymane Guengueng,1949-04-16 00:00:00+00:00,1949.0,,,Chad,1984.0,Chad
http://www.wikidata.org/entity/Q7597252,Stalin K,1968-01-01 00:00:00+00:00,1968.0,,,India,2003.0,India
http://www.wikidata.org/entity/Q7608289,Stephanie Gray,2000-01-01 00:00:00+00:00,2000.0,,,Canada,2035.0,Canada
http://www.wikidata.org/entity/Q7608354,Stephanie Nyombayire,1986-12-06 00:00:00+00:00,1986.0,,,,2021.0,
http://www.wikidata.org/entity/Q7608895,Stephen Chukwumah,1988-09-17 00:00:00+00:00,1988.0,,,Nigeria,2023.0,Nigeria
http://www.wikidata.org/entity/Q7608954,Stephen Corry,1951-01-01 00:00:00+00:00,1951.0,,,United Kingdom,1986.0,United Kingdom
http://www.wikidata.org/entity/Q7614655,Steven E. Carr,1957-01-01 00:00:00+00:00,1957.0,,,United States,1992.0,United States
http://www.wikidata.org/entity/Q7635841,Sukhwinder Singh Bhatti,1950-01-01 00:00:00+00:00,1950.0,,,India,1985.0,India
http://www.wikidata.org/entity/Q7636278,Suliman al-Reshoudi,1937-09-07 00:00:00+00:00,1937.0,,,Saudi Arabia,1972.0,Saudi Arabia
http://www.wikidata.org/entity/Q7645641,Sadhumal Surendar Valasi,1968-03-01 00:00:00+00:00,1968.0,,,Pakistan,2003.0,Pakistan
http://www.wikidata.org/entity/Q7650927,Suzanne Nossel,1969-07-30 00:00:00+00:00,1969.0,,,,2004.0,
http://www.wikidata.org/entity/Q7668368,T. J. Parsell,1960-07-12 00:00:00+00:00,1960.0,,,United States,1995.0,United States
http://www.wikidata.org/entity/Q7286160,Rajinder Sachar,1923-12-22 00:00:00+00:00,1923.0,2018-04-20 00:00:00+00:00,2018.0,India,1958.0,India
