item,itemLabel,instanceLabel,subclassLabel,birthDate,inceptionDate,startTime,pointInTime,publicationDate,mainYear,countryLabel,citizenshipLabel
http://www.wikidata.org/entity/Q5574938,Go Topless Day,recurring event,topfreedom,,2007-01-01T00:00:00Z,,,,2007,France,
http://www.wikidata.org/entity/Q5574938,Go Topless Day,recurring event,topfreedom,,2007-01-01T00:00:00Z,,,,2007,Germany,
http://www.wikidata.org/entity/Q16967428,Popehat,blog,,,2007-01-01T00:00:00Z,,,,2007,,
http://www.wikidata.org/entity/Q15789388,Borderline-europe,non-governmental organization,,,2007-01-01T00:00:00Z,,,,2007,Germany,
http://www.wikidata.org/entity/Q15789388,Borderline-europe,advocacy group,,,2007-01-01T00:00:00Z,,,,2007,Germany,
http://www.wikidata.org/entity/Q7118254,"People Against Suffering, Suppression, Oppression, and Poverty",nonprofit organization,,,2007-01-01T00:00:00Z,,,,2007,South Africa,
http://www.wikidata.org/entity/Q5937403,Human Rights (Women in Armed Forces) Amendment Act 2007,New Zealand statute,,,,,2007-01-01T00:00:00Z,,2007,New Zealand,
http://www.wikidata.org/entity/Q1790827,Kuala Lumpur War Crimes Commission,tribunal,,,2007-01-01T00:00:00Z,,,,2007,Malaysia,
http://www.wikidata.org/entity/Q18204806,Geneva Academy of International Humanitarian Law and Human Rights,organization,,,2007-01-01T00:00:00Z,,,,2007,Switzerland,
http://www.wikidata.org/entity/Q18207195,North Korea Strategy Center,organization,,,2007-01-01T00:00:00Z,,,,2007,North Korea,
http://www.wikidata.org/entity/Q6048967,International Campaign for Human Rights in Iran,non-governmental organization,,,2007-01-01T00:00:00Z,,,,2007,,
http://www.wikidata.org/entity/Q6066902,Iran Tribunal,legal case,,,2007-10-01T00:00:00Z,,,,2007,,
http://www.wikidata.org/entity/Q6066902,Iran Tribunal,human rights in Iran,,,2007-10-01T00:00:00Z,,,,2007,,
http://www.wikidata.org/entity/Q2085811,Hey You,song,,,,,,2007-05-24T00:00:00Z,2007,,
http://www.wikidata.org/entity/Q2085811,Hey You,single,,,,,,2007-05-24T00:00:00Z,2007,,
http://www.wikidata.org/entity/Q55648006,Justice Centre Hong Kong,human rights organization,,,2007-01-01T00:00:00Z,,,,2007,People's Republic of China,
http://www.wikidata.org/entity/Q55648006,Justice Centre Hong Kong,position,,,2007-01-01T00:00:00Z,,,,2007,People's Republic of China,
http://www.wikidata.org/entity/Q55648006,Justice Centre Hong Kong,human rights organization,,,2007-01-01T00:00:00Z,,,,2007,Hong Kong,
http://www.wikidata.org/entity/Q55648006,Justice Centre Hong Kong,position,,,2007-01-01T00:00:00Z,,,,2007,Hong Kong,
http://www.wikidata.org/entity/Q63100487,Sign of Hope,nonprofit organization,,,2007-01-01T00:00:00Z,,,,2007,Germany,
http://www.wikidata.org/entity/Q63100487,Sign of Hope,aid agency,,,2007-01-01T00:00:00Z,,,,2007,Germany,
http://www.wikidata.org/entity/Q63100487,Sign of Hope,human rights organization,,,2007-01-01T00:00:00Z,,,,2007,Germany,
http://www.wikidata.org/entity/Q24911298,"Pitcairn Islands European Convention on Human Rights referendum, 2007",straw poll,,,,,2007-07-18T00:00:00Z,,2007,Pitcairn Islands,
http://www.wikidata.org/entity/Q549703,Medrek,political coalition,,,2008-01-01T00:00:00Z,,,,2008,Ethiopia,
http://www.wikidata.org/entity/Q4612317,2008 attacks on Christians in southern Karnataka,attack on church,,,,2008-09-14T00:00:00Z,,,2008,India,
http://www.wikidata.org/entity/Q4612364,2008 in LGBT rights,events in a specific year or time period,,,,,2008-01-01T00:00:00Z,,2008,,
http://www.wikidata.org/entity/Q4612317,2008 attacks on Christians in southern Karnataka,religious violence,,,,2008-09-14T00:00:00Z,,,2008,India,
http://www.wikidata.org/entity/Q526350,Mirror's Edge,video game,,,,,,2008-11-12T00:00:00Z,2008,,
http://www.wikidata.org/entity/Q537195,Laogai Museum,museum,,,2008-11-12T00:00:00Z,,,,2008,United States,
http://www.wikidata.org/entity/Q7661645,Symphony Way Pavement Dwellers,intentional community,,,2008-01-01T00:00:00Z,,,,2008,South Africa,
http://www.wikidata.org/entity/Q545068,2008 Tibetan unrest,rebellion,,,,2008-03-10T00:00:00Z,2008-01-01T00:00:00Z,,2008,,
http://www.wikidata.org/entity/Q630212,Canadian Museum for Human Rights,national museum,,,2008-01-01T00:00:00Z,,,,2008,Canada,
http://www.wikidata.org/entity/Q630212,Canadian Museum for Human Rights,event venue,,,2008-01-01T00:00:00Z,,,,2008,Canada,
http://www.wikidata.org/entity/Q4649011,A21 Campaign,international non-governmental organization,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q4649011,A21 Campaign,501(c)(3) organization,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q775126,Charter 08,petition,,,,,,2008-12-08T00:00:00Z,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,organization,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,audit,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,review,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,process,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,organization established by the United Nations,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,Human Rights Council Subsidiary Body,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q876072,Universal Periodic Review,charter-based human rights body,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q7574907,Specialized Criminal Court,court,,,2008-10-01T00:00:00Z,,,,2008,Saudi Arabia,
http://www.wikidata.org/entity/Q7848318,Solomon Islands Truth and Reconciliation Commission,truth and reconciliation commission,,,2008-09-01T00:00:00Z,,,,2008,Solomon Islands,
http://www.wikidata.org/entity/Q8035634,World Day Against Cyber Censorship,world day,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q5570513,Global Network Initiative,organization,,,2008-10-29T00:00:00Z,,,,2008,United States,
http://www.wikidata.org/entity/Q5570513,Global Network Initiative,non-governmental organization,,,2008-10-29T00:00:00Z,,,,2008,United States,
http://www.wikidata.org/entity/Q5570513,Global Network Initiative,foundation,,,2008-10-29T00:00:00Z,,,,2008,United States,
http://www.wikidata.org/entity/Q16952238,Ministry of Human Rights (Pakistan),ministry,,,2008-01-01T00:00:00Z,,,,2008,Pakistan,
http://www.wikidata.org/entity/Q16952238,Ministry of Human Rights (Pakistan),human rights organization,,,2008-01-01T00:00:00Z,,,,2008,Pakistan,
http://www.wikidata.org/entity/Q16952238,Ministry of Human Rights (Pakistan),Federal Ministry in Pakistan,,,2008-01-01T00:00:00Z,,,,2008,Pakistan,
http://www.wikidata.org/entity/Q1609621,BirdWatchers,film,,,,,,2008-09-01T00:00:00Z,2008,,
http://www.wikidata.org/entity/Q7097012,Operation Dzikisai Madhishi,police operation,,,,,2008-01-01T00:00:00Z,,2008,Zimbabwe,
http://www.wikidata.org/entity/Q7097012,Operation Dzikisai Madhishi,political repression,,,,,2008-01-01T00:00:00Z,,2008,Zimbabwe,
http://www.wikidata.org/entity/Q7097278,Operation Mavhoterapapi,police operation,,,,,2008-01-01T00:00:00Z,,2008,Zimbabwe,
http://www.wikidata.org/entity/Q7097278,Operation Mavhoterapapi,political repression,,,,,2008-01-01T00:00:00Z,,2008,Zimbabwe,
http://www.wikidata.org/entity/Q7245849,Prisoners of a White God,film,,,,,,2008-01-01T00:00:00Z,2008,,
http://www.wikidata.org/entity/Q7437782,Scottish Human Rights Commission,government agency,,,2008-01-01T00:00:00Z,,,,2008,United Kingdom,
http://www.wikidata.org/entity/Q7437782,Scottish Human Rights Commission,human rights commission,,,2008-01-01T00:00:00Z,,,,2008,United Kingdom,
http://www.wikidata.org/entity/Q7437782,Scottish Human Rights Commission,commission,,,2008-01-01T00:00:00Z,,,,2008,United Kingdom,
http://www.wikidata.org/entity/Q5929827,"Optional Protocol to the International Covenant on Economic, Social and Cultural Rights",multilateral treaty,,,2008-12-10T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q6021399,Truth and Reconciliation Commission of Canada,truth and reconciliation commission,,,2008-06-02T00:00:00Z,,,,2008,Canada,
http://www.wikidata.org/entity/Q6052329,International Parliamentarians for West Papua,social movement,,,2008-10-15T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q6067327,Iranian Railroad for Queer Refugees,organization,,,2008-01-01T00:00:00Z,,,,2008,Canada,
http://www.wikidata.org/entity/Q21006836,Videre,organization,,,2008-01-01T00:00:00Z,,,,2008,,
http://www.wikidata.org/entity/Q65175697,Russia Behind Bars,non-governmental organization,,,2008-11-21T00:00:00Z,,,,2008,Russia,
http://www.wikidata.org/entity/Q130469048,Mothers of False Positives of Soacha,organization,,,2008-01-01T00:00:00Z,,,,2008,Colombia,
http://www.wikidata.org/entity/Q130469048,Mothers of False Positives of Soacha,women's organization,,,2008-01-01T00:00:00Z,,,,2008,Colombia,
http://www.wikidata.org/entity/Q130469048,Mothers of False Positives of Soacha,human rights organization,,,2008-01-01T00:00:00Z,,,,2008,Colombia,
http://www.wikidata.org/entity/Q2962954,Grass Mud Horse,internet meme,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q4614217,2009 Louisiana interracial marriage incident,incident,,,,,2009-01-01T00:00:00Z,,2009,,
http://www.wikidata.org/entity/Q4615375,2009 imprisonment of American journalists by North Korea,occurrence,,,,2009-03-17T00:00:00Z,2009-01-01T00:00:00Z,,2009,North Korea,
http://www.wikidata.org/entity/Q3039936,2009 in LGBT rights,events in a specific year or time period,,,,,2009-01-01T00:00:00Z,,2009,,
http://www.wikidata.org/entity/Q4354370,International Free Press Society,voluntary association,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q4635976,38 Degrees,nonprofit organization,,,2009-05-26T00:00:00Z,,,,2009,United Kingdom,
http://www.wikidata.org/entity/Q4635976,38 Degrees,advocacy group,,,2009-05-26T00:00:00Z,,,,2009,United Kingdom,
http://www.wikidata.org/entity/Q4654175,ASEAN Intergovernmental Commission on Human Rights,human rights commission,,,2009-10-23T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q844505,July 2009 Ürümqi riots,riot,,,,,2009-07-05T00:00:00Z,,2009,People's Republic of China,
http://www.wikidata.org/entity/Q7619325,Stones into Schools,literary work,,,,,,2009-01-01T00:00:00Z,2009,,
http://www.wikidata.org/entity/Q5247545,death of Valeriu Boboc,death,,,,,2009-04-08T00:00:00Z,,2009,Moldova,
http://www.wikidata.org/entity/Q1054334,Shaoguan incident,riot,,,,,2009-06-26T00:00:00Z,,2009,People's Republic of China,
http://www.wikidata.org/entity/Q1064952,Ashura protests,protest,,,,,2009-12-27T00:00:00Z,,2009,Iran,
http://www.wikidata.org/entity/Q15043386,Redlight,film,,,,,,2009-10-04T00:00:00Z,2009,,
http://www.wikidata.org/entity/Q7681391,Tamil Solidarity,organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q7733522,The Fat Years,literary work,,,2009-01-01T00:00:00Z,,,2009-01-01T00:00:00Z,2009,,
http://www.wikidata.org/entity/Q5448124,Fiji Human Rights Commission,human rights commission,,,2009-01-01T00:00:00Z,,,,2009,Fiji,
http://www.wikidata.org/entity/Q1466741,Mandela Day,world day,,,2009-11-10T00:00:00Z,2010-01-01T00:00:00Z,,,2009,,
http://www.wikidata.org/entity/Q1566396,Sejdić and Finci v. Bosnia and Herzegovina,legal case,,,,,,2009-12-22T00:00:00Z,2009,,
http://www.wikidata.org/entity/Q7967810,Wanganui District Council (Prohibition of Gang Insignia) Act 2009,New Zealand statute,,,,,2009-01-01T00:00:00Z,,2009,New Zealand,
http://www.wikidata.org/entity/Q5570947,Globcal International,cooperative,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,public administration,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,website,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,international non-governmental organization,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,network management,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,publishing company,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,commission,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q5570947,Globcal International,subsidiary organization,,,2009-05-09T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q16848526,Iraq at a Distance,literary work,,,,,,2009-01-01T00:00:00Z,2009,,
http://www.wikidata.org/entity/Q16951056,Sri Lanka Campaign for Peace and Justice,organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q16960748,Intersex Human Rights Australia,voluntary association,,,2009-01-01T00:00:00Z,,,,2009,Australia,
http://www.wikidata.org/entity/Q16960748,Intersex Human Rights Australia,non-governmental organization,,,2009-01-01T00:00:00Z,,,,2009,Australia,
http://www.wikidata.org/entity/Q16960748,Intersex Human Rights Australia,Public Benevolent Institution,,,2009-01-01T00:00:00Z,,,,2009,Australia,
http://www.wikidata.org/entity/Q16960748,Intersex Human Rights Australia,intersex organization,,,2009-01-01T00:00:00Z,,,,2009,Australia,
http://www.wikidata.org/entity/Q1609621,BirdWatchers,film,,,,,,2009-07-16T00:00:00Z,2009,,
http://www.wikidata.org/entity/Q1683527,Oslo Freedom Forum,organization,convention,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q1683527,Oslo Freedom Forum,annual event,convention,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q7131484,Panoptykon Foundation,organization,,,2009-04-17T00:00:00Z,,,,2009,Poland,
http://www.wikidata.org/entity/Q7131484,Panoptykon Foundation,non-governmental organization,,,2009-04-17T00:00:00Z,,,,2009,Poland,
http://www.wikidata.org/entity/Q7131484,Panoptykon Foundation,foundation,,,2009-04-17T00:00:00Z,,,,2009,Poland,
http://www.wikidata.org/entity/Q7233212,PositiveID,business,,,2009-01-01T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q16211951,Thorn,organization,,,2009-01-01T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q16211951,Thorn,501(c)(3) organization,,,2009-01-01T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q16212010,Truckers Against Trafficking,organization,,,2009-01-01T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q7427128,Saudi Civil and Political Rights Association,non-governmental organization,,,2009-10-12T00:00:00Z,,,,2009,Saudi Arabia,
http://www.wikidata.org/entity/Q5725088,Henry Louis Gates arrest controversy,controversy,,,,2009-07-16T00:00:00Z,2009-07-16T00:00:00Z,,2009,,
http://www.wikidata.org/entity/Q5937488,Human Rights Organization of Pakistan,nonprofit organization,,,2009-01-01T00:00:00Z,,,,2009,Pakistan,
http://www.wikidata.org/entity/Q5937488,Human Rights Organization of Pakistan,human rights organization,,,2009-01-01T00:00:00Z,,,,2009,Pakistan,
http://www.wikidata.org/entity/Q1855586,Strategy-31,organization,,,2009-01-01T00:00:00Z,2009-07-31T00:00:00Z,,,2009,,
http://www.wikidata.org/entity/Q1855586,Strategy-31,social movement,,,2009-01-01T00:00:00Z,2009-07-31T00:00:00Z,,,2009,,
http://www.wikidata.org/entity/Q44315824,Digna Ochoa Human Rights Centre,non-governmental organization,,,2009-01-01T00:00:00Z,,,,2009,Mexico,
http://www.wikidata.org/entity/Q44746119,Movimiento Ríos Vivos Colombia,social movement,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q44746119,Movimiento Ríos Vivos Colombia,non-governmental organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q44746119,Movimiento Ríos Vivos Colombia,nonprofit organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q44746119,Movimiento Ríos Vivos Colombia,environmental organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q6054438,International Youth Rights,youth organisation,,,2009-01-01T00:00:00Z,,,,2009,People's Republic of China,
http://www.wikidata.org/entity/Q19647970,Run for Courage,organization,,,2009-01-01T00:00:00Z,,,,2009,United States,
http://www.wikidata.org/entity/Q19810198,May 17 Movement,organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q54866749,Bani Walid detention camp,internment camp,,,2009-01-01T00:00:00Z,,,,2009,Libya,
http://www.wikidata.org/entity/Q2047238,Andrejeva v. Latvia,legal case,,,,,2009-02-18T00:00:00Z,,2009,Latvia,
http://www.wikidata.org/entity/Q20634921,National Women's Front,organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q23013505,Centre for Equality and Inclusion,organization,,,2009-01-01T00:00:00Z,,,,2009,,
http://www.wikidata.org/entity/Q277072,Convention on the Elimination of All Forms of Discrimination against Women,international human rights instrument,,,2010-07-01T00:00:00Z,,1979-12-18T00:00:00Z,1979-12-18T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q277072,Convention on the Elimination of All Forms of Discrimination against Women,United Nations treaty,,,2010-07-01T00:00:00Z,,1979-12-18T00:00:00Z,1979-12-18T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q277072,Convention on the Elimination of All Forms of Discrimination against Women,written work,,,2010-07-01T00:00:00Z,,1979-12-18T00:00:00Z,1979-12-18T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q277072,Convention on the Elimination of All Forms of Discrimination against Women,core international human rights instrument,,,2010-07-01T00:00:00Z,,1979-12-18T00:00:00Z,1979-12-18T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q4618031,2010 Nobel Peace Prize,Nobel Peace Prize,,,,,2010-01-01T00:00:00Z,,2010,Norway,
http://www.wikidata.org/entity/Q4618031,2010 Nobel Peace Prize,award ceremony,,,,,2010-01-01T00:00:00Z,,2010,Norway,
http://www.wikidata.org/entity/Q701892,The Whistleblower,film,,,,,,2010-09-13T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q585812,Satellite Sentinel Project,organization,,,2010-01-01T00:00:00Z,,,,2010,,
http://www.wikidata.org/entity/Q4686394,Advancing Human Rights,nonprofit organization,,,2010-01-01T00:00:00Z,,,,2010,United States,
http://www.wikidata.org/entity/Q783943,"European Commissioner for Justice, Fundamental Rights and Citizenship",position,European Commissioner,,,2010-01-01T00:00:00Z,,,2010,,
http://www.wikidata.org/entity/Q783943,"European Commissioner for Justice, Fundamental Rights and Citizenship",position,justice minister,,,2010-01-01T00:00:00Z,,,2010,,
http://www.wikidata.org/entity/Q7523319,Singaporeans for Democracy,organization,,,2010-01-01T00:00:00Z,,,,2010,,
http://www.wikidata.org/entity/Q5168134,Cop Block,organization,,,2010-01-01T00:00:00Z,,,,2010,,
http://www.wikidata.org/entity/Q1138853,Human right to water and sanitation,human rights,,,,,,2010-07-28T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q1351111,Dove World Outreach Center Quran-burning controversy,controversy,,,,,2010-01-01T00:00:00Z,,2010,,
http://www.wikidata.org/entity/Q1382242,Everybody Draw Mohammed Day,awareness day,,,2010-05-20T00:00:00Z,,,,2010,United States,
http://www.wikidata.org/entity/Q1667668,International Day of the Disappeared,world day,,,2010-12-21T00:00:00Z,2011-01-01T00:00:00Z,,,2010,,
http://www.wikidata.org/entity/Q16237743,Invisible Chains,literary work,,,,,,2010-01-01T00:00:00Z,2010,,
http://www.wikidata.org/entity/Q5836662,2010 Mapuche hunger strike,hunger strike,,,,2010-07-12T00:00:00Z,,,2010,Chile,
http://www.wikidata.org/entity/Q2093641,Raihman v. Latvia,legal case,,,,,2010-10-28T00:00:00Z,,2010,Latvia,
http://www.wikidata.org/entity/Q60746703,Honduras Truth and Reconciliation Commission,truth and reconciliation commission,,,2010-05-04T00:00:00Z,,,,2010,Honduras,
http://www.wikidata.org/entity/Q61742594,Absher,website,,,2010-01-01T00:00:00Z,,,,2010,Saudi Arabia,
http://www.wikidata.org/entity/Q61742594,Absher,mobile app,,,2010-01-01T00:00:00Z,,,,2010,Saudi Arabia,
http://www.wikidata.org/entity/Q21005867,North Korean People's Liberation Front,organization,,,2010-01-01T00:00:00Z,,,,2010,North Korea,
http://www.wikidata.org/entity/Q106899988,ROMNI Onlus,nonprofit organization,,,2010-01-01T00:00:00Z,,,,2010,Italy,
http://www.wikidata.org/entity/Q7551,Pussy Riot,rock band,,,2011-10-01T00:00:00Z,,,,2011,Russia,
http://www.wikidata.org/entity/Q7551,Pussy Riot,collective,,,2011-10-01T00:00:00Z,,,,2011,Russia,
http://www.wikidata.org/entity/Q4623111,2011 executions in Iran,execution,,,,,2011-01-01T00:00:00Z,,2011,Iran,
http://www.wikidata.org/entity/Q701892,The Whistleblower,film,,,,,,2011-10-27T00:00:00Z,2011,,
http://www.wikidata.org/entity/Q6324948,KAICIID Dialogue Centre,international organization,,,2011-01-01T00:00:00Z,,,,2011,Portugal,
http://www.wikidata.org/entity/Q6324948,KAICIID Dialogue Centre,interfaith organization,,,2011-01-01T00:00:00Z,,,,2011,Portugal,
http://www.wikidata.org/entity/Q737330,Icelandic Modern Media Initiative,project,,,2011-01-01T00:00:00Z,,,,2011,,
http://www.wikidata.org/entity/Q4842790,Bahrain health worker trials,series of creative works,,,,,2011-01-01T00:00:00Z,,2011,,
http://www.wikidata.org/entity/Q7552101,Society for Development and Change,organization,,,2011-01-01T00:00:00Z,,,,2011,,
http://www.wikidata.org/entity/Q7565755,South African National Schools Moot Court Competition,competition,,,2011-01-01T00:00:00Z,,,,2011,South Africa,
http://www.wikidata.org/entity/Q15043385,Not My Life,film,,,,,,2011-01-01T00:00:00Z,2011,,
http://www.wikidata.org/entity/Q1304869,Human Rights Logo,logo,,,2011-09-23T00:00:00Z,,,,2011,Germany,
http://www.wikidata.org/entity/Q7927807,Video Camera Surveillance (Temporary Measures) Act 2011,New Zealand statute,,,,,2011-01-01T00:00:00Z,,2011,New Zealand,
http://www.wikidata.org/entity/Q16975028,Nothing to Hide: The False Tradeoff Between Privacy and Security,literary work,,,,,,2011-01-01T00:00:00Z,2011,,
http://www.wikidata.org/entity/Q17008801,OII-USA,advocacy group,,,2011-02-01T00:00:00Z,,,,2011,,
http://www.wikidata.org/entity/Q1667619,International Day of the Girl Child,world day,,,2011-12-19T00:00:00Z,2012-01-01T00:00:00Z,,,2011,,
http://www.wikidata.org/entity/Q16249949,Doctors of the Dark Side,film,,,,,,2011-01-01T00:00:00Z,2011,,
http://www.wikidata.org/entity/Q1727053,The National Commission on Political Imprisonment and Torture Report,report,,,,,,2011-08-26T00:00:00Z,2011,,
http://www.wikidata.org/entity/Q30324247,Girls Not Brides,nonprofit organization,,,2011-01-01T00:00:00Z,,,,2011,United Kingdom,
http://www.wikidata.org/entity/Q44434648,Voces Mesoamericanas: Acción con Pueblos Migrantes,non-governmental organization,,,2011-04-01T00:00:00Z,,,,2011,Mexico,
http://www.wikidata.org/entity/Q17514087,Canadian Unitarian Universalist Women's Association,organization,,,2011-01-01T00:00:00Z,,,,2011,Canada,
http://www.wikidata.org/entity/Q5946825,Iranian Cyber Police,cyber police,,,2011-01-23T00:00:00Z,,,,2011,,
http://www.wikidata.org/entity/Q19604501,Peter Tatchell Foundation,foundation,,,2011-10-11T00:00:00Z,,,,2011,United Kingdom,
http://www.wikidata.org/entity/Q19604501,Peter Tatchell Foundation,charitable organization,,,2011-10-11T00:00:00Z,,,,2011,United Kingdom,
http://www.wikidata.org/entity/Q6867171,Ministry of Humanitarian Affairs and Disaster Management,ministry,,,2011-01-01T00:00:00Z,,,,2011,South Sudan,
http://www.wikidata.org/entity/Q2409609,The Barber of Birmingham,short film,,,,,,2011-01-01T00:00:00Z,2011,,
http://www.wikidata.org/entity/Q2506949,2011 Indian anti-corruption movement,protest,,,,,2011-01-01T00:00:00Z,,2011,India,
http://www.wikidata.org/entity/Q2506949,2011 Indian anti-corruption movement,events in a specific year or time period,,,,,2011-01-01T00:00:00Z,,2011,India,
http://www.wikidata.org/entity/Q19922447,Peoples' Democratic Congress,political party,,,2011-10-15T00:00:00Z,,,,2011,Turkey,
http://www.wikidata.org/entity/Q19922447,Peoples' Democratic Congress,political movement,,,2011-10-15T00:00:00Z,,,,2011,Turkey,
http://www.wikidata.org/entity/Q21016430,The David House Agency,nonprofit organization,,,2011-01-01T00:00:00Z,,,,2011,United States,
http://www.wikidata.org/entity/Q3700769,Slavery by Another Name,written work,,,,,,2012-01-01T00:00:00Z,2012,,
http://www.wikidata.org/entity/Q630717,Magnitsky Act,Act of Congress in the United States,,,,,2012-01-01T00:00:00Z,,2012,United States,
http://www.wikidata.org/entity/Q4747389,Amnesty International UK Media Awards 2012,award ceremony,,,,,2012-01-01T00:00:00Z,,2012,,
http://www.wikidata.org/entity/Q913747,shooting of Trayvon Martin,murder,,,,,2012-02-26T00:00:00Z,,2012,United States,
http://www.wikidata.org/entity/Q5251504,Deferred Action for Childhood Arrivals,United States executive order,,,2012-06-01T00:00:00Z,,,,2012,United States,
http://www.wikidata.org/entity/Q5251504,Deferred Action for Childhood Arrivals,immigration policy,,,2012-06-01T00:00:00Z,,,,2012,United States,
http://www.wikidata.org/entity/Q1137013,Houla massacre,massacre,,,,,2012-05-25T00:00:00Z,,2012,Syria,
http://www.wikidata.org/entity/Q7763072,The Secret Policeman's Ball 2012,benefit concert,,,,,2012-01-01T00:00:00Z,,2012,,
http://www.wikidata.org/entity/Q7839976,Trial of Ghazi Beji and Jabeur Mejri,trial,,,,2012-03-28T00:00:00Z,,,2012,Tunisia,
http://www.wikidata.org/entity/Q11106243,International Crimes Tribunal (Bangladesh),international court,,,2012-03-22T00:00:00Z,,,,2012,Bangladesh,
http://www.wikidata.org/entity/Q1575036,2012 Delhi gang rape case,gang rape,,,,,2012-12-16T00:00:00Z,,2012,,
http://www.wikidata.org/entity/Q7944112,Václav Havel Prize,human rights award,,,2012-01-01T00:00:00Z,,,,2012,United States,
http://www.wikidata.org/entity/Q5500827,Freedom of the Press Foundation,nonprofit organization,,,2012-12-17T00:00:00Z,,,,2012,United States,
http://www.wikidata.org/entity/Q17070562,National Action Plan to Combat Human Trafficking,,,,2012-01-01T00:00:00Z,,,,2012,Canada,
http://www.wikidata.org/entity/Q17071473,Russian foreign agent law,Federal Law of the Russian Federation,legal status,,,2012-01-01T00:00:00Z,,,2012,Russia,
http://www.wikidata.org/entity/Q17071473,Russian foreign agent law,foreign agents law,legal status,,,2012-01-01T00:00:00Z,,,2012,Russia,
http://www.wikidata.org/entity/Q17071473,Russian foreign agent law,Federal Law of the Russian Federation,foreign agent,,,2012-01-01T00:00:00Z,,,2012,Russia,
http://www.wikidata.org/entity/Q16519427,Q16519427,Q30576544,,,2012-01-01T00:00:00Z,,,,2012,,
http://www.wikidata.org/entity/Q7293884,"Rape and pregnancy controversies in United States elections, 2012",,,,,,2012-01-01T00:00:00Z,,2012,United States,
http://www.wikidata.org/entity/Q17071473,Russian foreign agent law,foreign agents law,foreign agent,,,2012-01-01T00:00:00Z,,,2012,Russia,
http://www.wikidata.org/entity/Q2539630,United Nations Security Council Resolution 2068,United Nations Security Council resolution,,,,,,2012-09-19T00:00:00Z,2012,,
