person,personLabel,birthDate,birthYear,deathDate,deathYear,citizenshipLabel
http://www.wikidata.org/entity/Q130223361,EFA CHUKWUMA JOSPHINE,1966-09-29T00:00:00Z,1966,,,Nigeria
http://www.wikidata.org/entity/Q130274598,Andrey X,1998-05-02T00:00:00Z,1998,,,Russia
http://www.wikidata.org/entity/Q130274598,Andrey X,1998-05-02T00:00:00Z,1998,,,Israel
http://www.wikidata.org/entity/Q47492947,Marai Larasi,,,,,
http://www.wikidata.org/entity/Q47522732,Antonietta Ledezma,,,,,
http://www.wikidata.org/entity/Q48770579,Matthew Daniels,,,,,
http://www.wikidata.org/entity/Q48797150,Tahira Abdullah,,,,,Pakistan
http://www.wikidata.org/entity/Q48999200,Natalia Taubina,,,,,Russia
http://www.wikidata.org/entity/Q48999203,Ratnaboli Ray,,,,,India
http://www.wikidata.org/entity/Q50345160,Muhammad Syed,,,,,United States
http://www.wikidata.org/entity/Q50345160,Muhammad Syed,,,,,Pakistan
http://www.wikidata.org/entity/Q50505234,Peter Kuttner,,,,,
http://www.wikidata.org/entity/Q51592378,Benjamin Ladraa,,,,,
http://www.wikidata.org/entity/Q51796899,Ezzat Ghoniem,,,,,
http://www.wikidata.org/entity/Q51868426,Murat Çelikkan,,,,,Turkey
http://www.wikidata.org/entity/Q52423954,George Kegoro,,,,,Kenya
http://www.wikidata.org/entity/Q53775636,Kaushal Panwar,,,,,India
http://www.wikidata.org/entity/Q47310922,Noura Borsali,1953-08-19T00:00:00Z,1953,2017-11-14T00:00:00Z,2017,Tunisia
http://www.wikidata.org/entity/Q47508721,Temístocles Machado,1958-01-01T00:00:00Z,1958,2018-01-27T00:00:00Z,2018,Colombia
http://www.wikidata.org/entity/Q47768185,Suzan Zengin,1959-01-01T00:00:00Z,1959,2011-10-12T00:00:00Z,2011,Turkey
http://www.wikidata.org/entity/Q47919274,Roser Rosés,1926-01-01T00:00:00Z,1926,2025-05-02T00:00:00Z,2025,Spain
http://www.wikidata.org/entity/Q48789709,Miguel Concha Malo,1945-08-08T00:00:00Z,1945,2023-01-09T00:00:00Z,2023,Mexico
http://www.wikidata.org/entity/Q49561519,J. Charles Jones,1937-08-23T00:00:00Z,1937,2019-12-27T00:00:00Z,2019,United States
http://www.wikidata.org/entity/Q50300230,Sonia Bunting,1922-12-09T00:00:00Z,1922,2001-03-24T00:00:00Z,2001,South Africa
http://www.wikidata.org/entity/Q50349791,Delia Zamudio,1943-06-20T00:00:00Z,1943,2024-09-28T00:00:00Z,2024,Peru
http://www.wikidata.org/entity/Q50376370,Mai Sayegh,1941-01-01T00:00:00Z,1941,2023-02-05T00:00:00Z,2023,Palestine
http://www.wikidata.org/entity/Q50515913,Q50515913,1943-08-03T00:00:00Z,1943,2017-08-24T00:00:00Z,2017,
http://www.wikidata.org/entity/Q50542097,Marielle Franco,1979-07-27T00:00:00Z,1979,2018-03-14T00:00:00Z,2018,Brazil
http://www.wikidata.org/entity/Q50804649,Mira Kakossaios,1917-12-15T00:00:00Z,1917,1990-11-25T00:00:00Z,1990,Greece
http://www.wikidata.org/entity/Q50821912,Trudi Kocher,1902-11-01T00:00:00Z,1902,1986-04-20T00:00:00Z,1986,Switzerland
http://www.wikidata.org/entity/Q51026578,Linda Carol Brown,1943-02-20T00:00:00Z,1943,2018-03-25T00:00:00Z,2018,United States
http://www.wikidata.org/entity/Q51320796,Ilse Labadie,1933-01-05T00:00:00Z,1933,1999-06-10T00:00:00Z,1999,Suriname
http://www.wikidata.org/entity/Q51668294,Iryna Zaslavska,1928-07-07T00:00:00Z,1928,1976-03-09T00:00:00Z,1976,
http://www.wikidata.org/entity/Q51685280,Mariana Alarcón,1986-11-20T00:00:00Z,1986,2014-08-02T00:00:00Z,2014,Argentina
http://www.wikidata.org/entity/Q51685655,Violeta Zúñiga,1933-04-12T00:00:00Z,1933,2019-02-01T00:00:00Z,2019,Chile
http://www.wikidata.org/entity/Q52004252,Marie Immaculée Ingabire,1962-01-01T00:00:00Z,1962,2025-10-09T00:00:00Z,2025,Rwanda
http://www.wikidata.org/entity/Q53764830,Topacio Reynoso,1901-01-01T00:00:00Z,1901,2014-04-13T00:00:00Z,2014,Guatemala
http://www.wikidata.org/entity/Q47155743,Sally Burch,1949-01-01T00:00:00Z,1949,,,United Kingdom
http://www.wikidata.org/entity/Q47155743,Sally Burch,1949-01-01T00:00:00Z,1949,,,Ecuador
http://www.wikidata.org/entity/Q47376125,Arfa Siddiq,1987-01-28T00:00:00Z,1987,,,Pakistan
http://www.wikidata.org/entity/Q47429177,Naw Ohn Hla,1963-08-05T00:00:00Z,1963,,,Myanmar
http://www.wikidata.org/entity/Q47494129,María Soledad Cisternas,1959-11-04T00:00:00Z,1959,,,Chile
http://www.wikidata.org/entity/Q47496132,Janna Jihad,2006-04-06T00:00:00Z,2006,,,Palestine
http://www.wikidata.org/entity/Q47501270,Chat Garcia Ramilo,1960-01-01T00:00:00Z,1960,,,
http://www.wikidata.org/entity/Q47545535,Zarema Gaisanova,1965-01-01T00:00:00Z,1965,,,
http://www.wikidata.org/entity/Q47671562,Valérie Cabanes,1969-01-01T00:00:00Z,1969,,,France
http://www.wikidata.org/entity/Q47688792,Fred Him-San Chin,1949-01-01T00:00:00Z,1949,,,Taiwan
http://www.wikidata.org/entity/Q47689535,Q47689535,1956-01-01T00:00:00Z,1956,,,
http://www.wikidata.org/entity/Q47893949,Cemil Aksu,1977-01-29T00:00:00Z,1977,,,Turkey
http://www.wikidata.org/entity/Q48037985,Manzoor Pashteen,1994-10-25T00:00:00Z,1994,,,Pakistan
http://www.wikidata.org/entity/Q48842806,Annette Aschoff,1947-01-01T00:00:00Z,1947,,,France
http://www.wikidata.org/entity/Q48973353,Basma Abdel Aziz,1976-01-01T00:00:00Z,1976,,,Egypt
http://www.wikidata.org/entity/Q48976165,Nivedita Prasad,1967-01-01T00:00:00Z,1967,,,Germany
http://www.wikidata.org/entity/Q48999205,Sussan Tahmasebi,2000-01-01T00:00:00Z,2000,,,Iran
http://www.wikidata.org/entity/Q50141097,Benedict Rogers,1974-06-14T00:00:00Z,1974,,,United Kingdom
http://www.wikidata.org/entity/Q50307787,Vera Lúcia de Miranda Guarda,1963-01-01T00:00:00Z,1963,,,Brazil
http://www.wikidata.org/entity/Q50326320,Jezima Ismail,1935-01-01T00:00:00Z,1935,,,
http://www.wikidata.org/entity/Q50329652,Natalia Bonavides,1988-06-15T00:00:00Z,1988,,,Brazil
http://www.wikidata.org/entity/Q50345417,Farah Nabulsi,1978-01-01T00:00:00Z,1978,,,United Kingdom
http://www.wikidata.org/entity/Q50379223,Shackelia Jackson,1982-09-27T00:00:00Z,1982,,,Jamaica
http://www.wikidata.org/entity/Q50379239,Wanjeri Nderu,1980-01-01T00:00:00Z,1980,,,Kenya
http://www.wikidata.org/entity/Q50379640,Maria Ximena Figueroa,1979-05-25T00:00:00Z,1979,,,Colombia
http://www.wikidata.org/entity/Q50379641,Mayerlis Angarita,1950-01-01T00:00:00Z,1950,,,Colombia
http://www.wikidata.org/entity/Q50379647,Bibiana Peñaranda,1901-01-01T00:00:00Z,1901,,,Colombia
http://www.wikidata.org/entity/Q50379724,Liliana Ortega,1965-01-01T00:00:00Z,1965,,,Venezuela
http://www.wikidata.org/entity/Q50383316,Irene Milleiro,1976-01-01T00:00:00Z,1976,,,Spain
http://www.wikidata.org/entity/Q50418275,Aliyah Saleem,1989-08-01T00:00:00Z,1989,,,United Kingdom
http://www.wikidata.org/entity/Q50571960,Luz Marina Bernal,1959-01-01T00:00:00Z,1959,,,Colombia
http://www.wikidata.org/entity/Q50824418,Line Bareiro,1950-01-01T00:00:00Z,1950,,,Paraguay
http://www.wikidata.org/entity/Q50824418,Line Bareiro,1950-08-30T00:00:00Z,1950,,,Paraguay
http://www.wikidata.org/entity/Q50846034,Estela Fernández Hermosillo,1901-01-01T00:00:00Z,1901,,,Mexico
http://www.wikidata.org/entity/Q51048290,Ligia Bolívar,1957-08-10T00:00:00Z,1957,,,Venezuela
http://www.wikidata.org/entity/Q51063049,Lilian Soto,1962-12-15T00:00:00Z,1962,,,Paraguay
http://www.wikidata.org/entity/Q51095939,Tarek Hussein,1993-08-15T00:00:00Z,1993,,,Egypt
http://www.wikidata.org/entity/Q51210860,Sherry Johnson,1960-01-01T00:00:00Z,1960,,,United States
http://www.wikidata.org/entity/Q51210860,Sherry Johnson,1961-01-01T00:00:00Z,1961,,,United States
http://www.wikidata.org/entity/Q51395828,Carl Christian Olsen,1943-01-22T00:00:00Z,1943,,,Kingdom of Denmark
http://www.wikidata.org/entity/Q51692319,Berta Zúñiga,1990-09-24T00:00:00Z,1990,,,Honduras
http://www.wikidata.org/entity/Q51695703,Arsen Arzrouni,1961-03-28T00:00:00Z,1961,,,Lebanon
http://www.wikidata.org/entity/Q51865215,Shah Alam,1981-09-22T00:00:00Z,1981,,,India
http://www.wikidata.org/entity/Q51882277,Juliana Cardoso,1979-10-22T00:00:00Z,1979,,,Brazil
http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,1986-01-01T00:00:00Z,1986,,,United Kingdom
http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,1987-01-01T00:00:00Z,1987,,,United Kingdom
http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,1986-01-01T00:00:00Z,1986,,,Sudan
http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,1987-01-01T00:00:00Z,1987,,,Sudan
http://www.wikidata.org/entity/Q52005140,Aretha Brown,2000-11-11T00:00:00Z,2000,,,Australia
http://www.wikidata.org/entity/Q52047019,Kholoud Bariedah,1985-01-01T00:00:00Z,1985,,,
http://www.wikidata.org/entity/Q52209335,Gertrude Fester,1952-07-04T00:00:00Z,1952,,,South Africa
http://www.wikidata.org/entity/Q52340976,Juana Calfunao,1901-01-01T00:00:00Z,1901,,,Chile
http://www.wikidata.org/entity/Q52721157,Maryam Akbari Monfared,1975-12-14T00:00:00Z,1975,,,Iran
http://www.wikidata.org/entity/Q52768071,Delia Barriga,1960-01-01T00:00:00Z,1960,,,Peru
http://www.wikidata.org/entity/Q52776198,Isabel Zuleta,1982-04-12T00:00:00Z,1982,,,Colombia
http://www.wikidata.org/entity/Q53764748,Maudilia López,1972-01-01T00:00:00Z,1972,,,Guatemala
http://www.wikidata.org/entity/Q53764781,Sara García Gross,1986-01-01T00:00:00Z,1986,,,El Salvador
http://www.wikidata.org/entity/Q53764984,Hedme Castro,1959-11-22T00:00:00Z,1959,,,Honduras
http://www.wikidata.org/entity/Q53765067,Tep Vanny,1980-04-12T00:00:00Z,1980,,,Cambodia
http://www.wikidata.org/entity/Q53766816,Nada Kiswanson,1985-01-01T00:00:00Z,1985,,,Sweden
http://www.wikidata.org/entity/Q53766816,Nada Kiswanson,1985-01-01T00:00:00Z,1985,,,Jordan
http://www.wikidata.org/entity/Q53767416,Fadhila Boumendjel-Chitour,1942-03-01T00:00:00Z,1942,,,Algeria
http://www.wikidata.org/entity/Q53774928,Manjula Pradeep,1969-10-09T00:00:00Z,1969,,,India
http://www.wikidata.org/entity/Q53775782,Bondita Acharya,1972-12-12T00:00:00Z,1972,,,India
http://www.wikidata.org/entity/Q53775843,Jagmati Sangwan,1960-01-02T00:00:00Z,1960,,,India
http://www.wikidata.org/entity/Q53779354,Mekfoula Mint Brahim,1960-01-01T00:00:00Z,1960,,,Mauritania
http://www.wikidata.org/entity/Q6268937,Joia Jefferson Nuri,,,,,United States
http://www.wikidata.org/entity/Q6299275,Juan Carlos González Leiva,,,,,Cuba
http://www.wikidata.org/entity/Q6397251,Kevin Pina,,,,,United States
http://www.wikidata.org/entity/Q6399613,Khalida Ghous,,,,,Pakistan
http://www.wikidata.org/entity/Q6429138,Kong Lingxi,,,,,
http://www.wikidata.org/entity/Q6430925,Kopalasingham Sritharan,,,,,Sri Lanka
http://www.wikidata.org/entity/Q6468418,Lachit Bordoloi,,,,,India
http://www.wikidata.org/entity/Q6501652,Laurie Lola Vollen,,,,,
http://www.wikidata.org/entity/Q6507754,Le Thi Hong Lien,,,,,Vietnam
http://www.wikidata.org/entity/Q6550690,Yana Polyakova,,,,,
http://www.wikidata.org/entity/Q6562195,Q6562195,,,,,Iran
http://www.wikidata.org/entity/Q6692645,Lovinsky Pierre-Antoine,,,,,Haiti
http://www.wikidata.org/entity/Q6707033,Lyal S. Sunga,,,,,
http://www.wikidata.org/entity/Q6721835,MacDonald Sembereka,,,,,Malawi
http://www.wikidata.org/entity/Q6278237,Jorge Luis García Pérez,1964-10-10T00:00:00Z,1964,,,Cuba
http://www.wikidata.org/entity/Q6285789,Joseph Nevins,1964-01-01T00:00:00Z,1964,,,United States
http://www.wikidata.org/entity/Q6293938,José S. Landaverde,1971-09-02T00:00:00Z,1971,,,United States
http://www.wikidata.org/entity/Q6304563,Judy Rebick,1945-08-15T00:00:00Z,1945,,,Canada
http://www.wikidata.org/entity/Q6304563,Judy Rebick,1945-08-15T00:00:00Z,1945,,,United States
http://www.wikidata.org/entity/Q6307017,Julian Burnside,1949-06-09T00:00:00Z,1949,,,Australia
http://www.wikidata.org/entity/Q6323073,K. Ajitha,1950-01-01T00:00:00Z,1950,,,India
http://www.wikidata.org/entity/Q6343153,Ka Hsaw Wa,1970-01-01T00:00:00Z,1970,,,Myanmar
http://www.wikidata.org/entity/Q6349042,Kajsa Wahlberg,1901-01-01T00:00:00Z,1901,,,Sweden
http://www.wikidata.org/entity/Q6355504,Kamal Qadir,1958-01-01T00:00:00Z,1958,,,Iraq
http://www.wikidata.org/entity/Q6369479,Karen Andreasyan,1977-09-10T00:00:00Z,1977,,,Armenia
http://www.wikidata.org/entity/Q6375332,Kate Allen,1955-01-25T00:00:00Z,1955,,,United Kingdom
http://www.wikidata.org/entity/Q6377535,Katie Redford,1968-03-07T00:00:00Z,1968,,,United States
http://www.wikidata.org/entity/Q6388428,Ken Rutherford,1962-08-25T00:00:00Z,1962,,,United States
http://www.wikidata.org/entity/Q6390647,Kenneth Roth,1955-09-23T00:00:00Z,1955,,,United States
http://www.wikidata.org/entity/Q6395287,Kesz Váldez,1998-12-26T00:00:00Z,1998,,,Philippines
http://www.wikidata.org/entity/Q6401682,Khin Ohmar,1968-01-01T00:00:00Z,1968,,,Myanmar
http://www.wikidata.org/entity/Q6408870,Kim Jho Kwang-soo,1965-03-26T00:00:00Z,1965,,,South Korea
http://www.wikidata.org/entity/Q6426016,Kohki Abe,1958-01-01T00:00:00Z,1958,,,Japan
http://www.wikidata.org/entity/Q6434510,Kouhyar Goudarzi,1986-05-05T00:00:00Z,1986,,,Iran
http://www.wikidata.org/entity/Q6450076,Kwame Dixon,1960-01-01T00:00:00Z,1960,,,United States
http://www.wikidata.org/entity/Q6482818,Lan Zhixue,1950-01-01T00:00:00Z,1950,,,People's Republic of China
http://www.wikidata.org/entity/Q6485256,Shadi Sadr,1974-01-01T00:00:00Z,1974,,,Iran
http://www.wikidata.org/entity/Q6490131,Larry Cox,1945-01-01T00:00:00Z,1945,,,United States
http://www.wikidata.org/entity/Q6499114,Laura Lederer,1951-12-12T00:00:00Z,1951,,,United States
http://www.wikidata.org/entity/Q6504536,Lawrence Rockwood,1958-09-27T00:00:00Z,1958,,,United States
http://www.wikidata.org/entity/Q6516339,Leena Alam,1978-01-01T00:00:00Z,1978,,,Afghanistan
http://www.wikidata.org/entity/Q6522571,Lenin Raghuvanshi,1970-05-18T00:00:00Z,1970,,,India
http://www.wikidata.org/entity/Q6523857,Leo Igwe,1970-07-26T00:00:00Z,1970,,,Nigeria
http://www.wikidata.org/entity/Q6530689,Leslie Cannold,1965-04-01T00:00:00Z,1965,,,Australia
http://www.wikidata.org/entity/Q6535108,Maryam al-Khawaja,1987-06-26T00:00:00Z,1987,,,Bahrain
http://www.wikidata.org/entity/Q6537069,Lewis St. George Stubbs,1878-01-01T00:00:00Z,1878,1958-01-01T00:00:00Z,1958,Canada
http://www.wikidata.org/entity/Q6538025,Leylâ Güven,1964-05-06T00:00:00Z,1964,,,Turkey
http://www.wikidata.org/entity/Q6548538,Lily Mazahery,1972-10-10T00:00:00Z,1972,,,United States
http://www.wikidata.org/entity/Q6551382,Linda Arrigo,1949-01-16T00:00:00Z,1949,,,United States
http://www.wikidata.org/entity/Q6558262,Lisa Menna,1967-07-24T00:00:00Z,1967,,,United States
http://www.wikidata.org/entity/Q6631357,Vitit Muntarbhorn,1952-11-01T00:00:00Z,1952,,,Thailand
http://www.wikidata.org/entity/Q6653658,Liu Ping,1964-01-02T00:00:00Z,1964,,,People's Republic of China
http://www.wikidata.org/entity/Q6653658,Liu Ping,1964-12-02T00:00:00Z,1964,,,People's Republic of China
http://www.wikidata.org/entity/Q6667199,Seksan Prasertkul,1949-01-01T00:00:00Z,1949,,,Thailand
http://www.wikidata.org/entity/Q6678369,Kim Young-hwan,1963-01-01T00:00:00Z,1963,,,South Korea
http://www.wikidata.org/entity/Q6696700,Lucian Dunăreanu,1977-11-22T00:00:00Z,1977,,,Romania
http://www.wikidata.org/entity/Q6709396,Lynne Muthoni Wanyeki,1972-01-01T00:00:00Z,1972,,,
http://www.wikidata.org/entity/Q6721039,Maajid Nawaz,1977-11-02T00:00:00Z,1977,,,United Kingdom
http://www.wikidata.org/entity/Q6721039,Maajid Nawaz,1978-01-01T00:00:00Z,1978,,,United Kingdom
http://www.wikidata.org/entity/Q6730247,Maggie Helwig,1961-01-01T00:00:00Z,1961,,,Canada
http://www.wikidata.org/entity/Q6732276,Magodonga Mahlangu,1972-09-23T00:00:00Z,1972,,,Zimbabwe
http://www.wikidata.org/entity/Q6734693,Mahnaz Samadi,1965-01-01T00:00:00Z,1965,,,Iran
http://www.wikidata.org/entity/Q6734697,Mahnaz Afkhami,1941-02-02T00:00:00Z,1941,,,Iran
http://www.wikidata.org/entity/Q6738848,Q6738848,1958-01-01T00:00:00Z,1958,,,Kenya
http://www.wikidata.org/entity/Q6278311,Jorge Mario García Laguardia,1931-07-13T00:00:00Z,1931,2021-09-13T00:00:00Z,2021,Mexico
http://www.wikidata.org/entity/Q6278311,Jorge Mario García Laguardia,1931-07-13T00:00:00Z,1931,2021-09-13T00:00:00Z,2021,Guatemala
http://www.wikidata.org/entity/Q6278311,Jorge Mario García Laguardia,1931-07-13T00:00:00Z,1931,2021-09-13T00:00:00Z,2021,Costa Rica
http://www.wikidata.org/entity/Q6288194,Joseph Shapotshnick,1882-01-01T00:00:00Z,1882,1937-10-21T00:00:00Z,1937,United Kingdom
http://www.wikidata.org/entity/Q6290862,Josip Ferfolja,1880-09-27T00:00:00Z,1880,1958-12-11T00:00:00Z,1958,Italy
http://www.wikidata.org/entity/Q6290862,Josip Ferfolja,1880-09-27T00:00:00Z,1880,1958-12-11T00:00:00Z,1958,Austria–Hungary
http://www.wikidata.org/entity/Q6290862,Josip Ferfolja,1880-09-27T00:00:00Z,1880,1958-12-11T00:00:00Z,1958,Kingdom of Italy
http://www.wikidata.org/entity/Q6290862,Josip Ferfolja,1880-09-27T00:00:00Z,1880,1958-12-11T00:00:00Z,1958,Free Territory of Trieste
http://www.wikidata.org/entity/Q6294241,José Zalaquett,1942-03-10T00:00:00Z,1942,2020-02-15T00:00:00Z,2020,Chile
http://www.wikidata.org/entity/Q6323164,K. Balagopal,1952-06-10T00:00:00Z,1952,2009-10-08T00:00:00Z,2009,India
http://www.wikidata.org/entity/Q6354074,Kalmen Kaplansky,1912-01-05T00:00:00Z,1912,1997-12-10T00:00:00Z,1997,Canada
http://www.wikidata.org/entity/Q6355400,Kamal Bamadhaj,1970-01-01T00:00:00Z,1970,1991-11-12T00:00:00Z,1991,Malaysia
http://www.wikidata.org/entity/Q6372493,Karlene Faith,1938-01-01T00:00:00Z,1938,2017-05-15T00:00:00Z,2017,Canada
http://www.wikidata.org/entity/Q6408699,Kim Hak-sun,1924-10-20T00:00:00Z,1924,1997-12-16T00:00:00Z,1997,South Korea
http://www.wikidata.org/entity/Q6426687,Eduardo Saieght,1937-01-01T00:00:00Z,1937,2022-06-19T00:00:00Z,2022,Argentina
http://www.wikidata.org/entity/Q6435616,Q6435616,1952-01-27T00:00:00Z,1952,1992-05-09T00:00:00Z,1992,
http://www.wikidata.org/entity/Q6438934,Kronid Lyubarsky,1934-04-04T00:00:00Z,1934,1996-05-23T00:00:00Z,1996,Russia
http://www.wikidata.org/entity/Q6438934,Kronid Lyubarsky,1934-04-04T00:00:00Z,1934,1996-05-23T00:00:00Z,1996,Soviet Union
http://www.wikidata.org/entity/Q6442803,Kulap Saipradit,1906-03-31T00:00:00Z,1906,1974-06-16T00:00:00Z,1974,Thailand
http://www.wikidata.org/entity/Q6525689,Leonard Roy Frank,1932-07-15T00:00:00Z,1932,2015-01-15T00:00:00Z,2015,United States
http://www.wikidata.org/entity/Q6525832,Leonard Weinglass,1933-08-27T00:00:00Z,1933,2011-03-23T00:00:00Z,2011,United States
http://www.wikidata.org/entity/Q6525873,Leonard Zeskind,1949-11-14T00:00:00Z,1949,2025-04-15T00:00:00Z,2025,United States
http://www.wikidata.org/entity/Q6579573,Bardhyl Çaushi,1936-01-01T00:00:00Z,1936,1999-01-01T00:00:00Z,1999,Albania
http://www.wikidata.org/entity/Q6634453,Somchai Neelapaijit,1951-05-13T00:00:00Z,1951,2004-01-01T00:00:00Z,2004,Thailand
http://www.wikidata.org/entity/Q6646452,Armand Lévy,1827-03-12T00:00:00Z,1827,1891-03-23T00:00:00Z,1891,France
http://www.wikidata.org/entity/Q6653549,Liu Huang A-tao,1923-01-01T00:00:00Z,1923,2011-09-01T00:00:00Z,2011,Japan
http://www.wikidata.org/entity/Q6653549,Liu Huang A-tao,1923-01-01T00:00:00Z,1923,2011-09-01T00:00:00Z,2011,Empire of Japan
http://www.wikidata.org/entity/Q6667204,Saneh Chamarik,1927-07-11T00:00:00Z,1927,2022-04-09T00:00:00Z,2022,Thailand
http://www.wikidata.org/entity/Q6668703,Lokman Slim,1962-07-17T00:00:00Z,1962,2021-02-04T00:00:00Z,2021,Lebanon
http://www.wikidata.org/entity/Q6688616,Louise Armstrong,1937-03-17T00:00:00Z,1937,2008-08-10T00:00:00Z,2008,United States
http://www.wikidata.org/entity/Q6697201,Lucila Gamero Medina,1873-06-12T00:00:00Z,1873,1964-01-23T00:00:00Z,1964,Honduras
http://www.wikidata.org/entity/Q6714584,Elmira Süleymanova,1937-07-17T00:00:00Z,1937,2024-04-25T00:00:00Z,2024,Azerbaijan
http://www.wikidata.org/entity/Q6714584,Elmira Süleymanova,1937-07-17T00:00:00Z,1937,2024-04-25T00:00:00Z,2024,Soviet Union
http://www.wikidata.org/entity/Q6727032,Madeline McDowell Breckinridge,1872-05-20T00:00:00Z,1872,1920-11-25T00:00:00Z,1920,United States
http://www.wikidata.org/entity/Q6735122,Mai Ghoussoub,1952-11-02T00:00:00Z,1952,2007-02-17T00:00:00Z,2007,Lebanon
http://www.wikidata.org/entity/Q6743654,Malika Umazheva,1947-01-01T00:00:00Z,1947,2002-01-01T00:00:00Z,2002,Chechnya
http://www.wikidata.org/entity/Q131481100,Intissar Al Hasairi,,,2015-02-24T00:00:00Z,2015,Libya
http://www.wikidata.org/entity/Q131619965,Abdelaziz Nouidi,,,2024-05-02T00:00:00Z,2024,Morocco
http://www.wikidata.org/entity/Q130332139,Ademola Fasunloye,,,,,Nigeria
http://www.wikidata.org/entity/Q130332735,Mafeny Gwalsiu,,,,,Nigeria
http://www.wikidata.org/entity/Q130332798,R. O. Adamu,,,,,Nigeria
http://www.wikidata.org/entity/Q130339233,Anne Wehkamp,,,,,Kingdom of the Netherlands
http://www.wikidata.org/entity/Q130548906,Q130548906,,,,,Iran
http://www.wikidata.org/entity/Q130714649,Q130714649,,,,,Iran
http://www.wikidata.org/entity/Q130717414,Nodjigoto Charbonnel,,,,,Chad
http://www.wikidata.org/entity/Q130795808,Arielle Gordon,,,,,
http://www.wikidata.org/entity/Q131319864,Natalie Akstein,,,,,United States
http://www.wikidata.org/entity/Q131319864,Natalie Akstein,,,,,Brazil
http://www.wikidata.org/entity/Q131376183,Obioma Chukwuike,,,,,Nigeria
http://www.wikidata.org/entity/Q131387099,Jecinaldo Satere-Mawe,,,,,Brazil
http://www.wikidata.org/entity/Q131389580,Guerline M. Jozef,,,,,United States
http://www.wikidata.org/entity/Q131389592,Fawzia al-Otaibi,,,,,Saudi Arabia
http://www.wikidata.org/entity/Q131398757,Alice Zachmann,,,,,United States
http://www.wikidata.org/entity/Q131428281,Abdul Nondo,,,,,
http://www.wikidata.org/entity/Q131450383,Azza Maghur,,,,,Libya
http://www.wikidata.org/entity/Q131450388,Maysoon Tughar,,,,,Libya
http://www.wikidata.org/entity/Q131450437,Sanabel Ahmed Abusaid,,,,,Palestine
http://www.wikidata.org/entity/Q131450603,Ayat Mneina,,,,,Libya
http://www.wikidata.org/entity/Q131461129,Nazan Rashidi,,,,,Syria
http://www.wikidata.org/entity/Q131461144,Celine Kasem,,,,,Canada
http://www.wikidata.org/entity/Q131461144,Celine Kasem,,,,,Syria
http://www.wikidata.org/entity/Q131499191,Jazia Shaitir,,,,,Libya
http://www.wikidata.org/entity/Q131516126,Farida Al-Allaqi,,,,,Libya
http://www.wikidata.org/entity/Q131519287,Hanan Saad Yaqa,,,,,Libya
http://www.wikidata.org/entity/Q131519305,Farida Muhammad Al-Zalitani,,,,,Libya
http://www.wikidata.org/entity/Q131541499,Aisha al-Debs,,,,,Turkey
http://www.wikidata.org/entity/Q131541499,Aisha al-Debs,,,,,Syria
http://www.wikidata.org/entity/Q131545597,Emilia Kamara Jengo,,,,,Sierra Leone
http://www.wikidata.org/entity/Q131560108,Nahla Mohakar,,,,,Sudan
http://www.wikidata.org/entity/Q131584294,Fadwa Al-Khazraji,,,,,Sudan
http://www.wikidata.org/entity/Q131589523,Abbas Alawieh,,,,,
http://www.wikidata.org/entity/Q131621924,Margit Sarv,,,,,Estonia
http://www.wikidata.org/entity/Q131623825,Shaza Elmahdi,,,,,Sudan
http://www.wikidata.org/entity/Q131709518,Samira Bouslama,,,,,
http://www.wikidata.org/entity/Q131728436,Hadia Hasaballah,,,,,Sudan
http://www.wikidata.org/entity/Q131742522,Saba Gebremedhin,,,,,Ethiopia
http://www.wikidata.org/entity/Q131742963,Belain Gebremedhin,,,,,Ethiopia
http://www.wikidata.org/entity/Q131744266,Nimet Tanrıkulu,,,,,Turkey
http://www.wikidata.org/entity/Q131759118,Kristina Arriaga,,,,,
http://www.wikidata.org/entity/Q131858279,Metra Mehran,,,,,
http://www.wikidata.org/entity/Q131921017,Henry Gómez,,,,,Venezuela
http://www.wikidata.org/entity/Q131928224,Penny Young Nance,,,,,
http://www.wikidata.org/entity/Q131986886,Emma Kaliya,,,,,Malawi
http://www.wikidata.org/entity/Q132145833,Liza Albadwi,,,,,Yemen
http://www.wikidata.org/entity/Q132191106,Michele D. Wagner,,,,,
http://www.wikidata.org/entity/Q132396351,Lulah Abdulkarem Saleh Ali,,,,,Yemen
http://www.wikidata.org/entity/Q132396864,Ehsan Al-Hada,,,,,Yemen
http://www.wikidata.org/entity/Q132397013,Bushra Al-Amiri,,,,,Yemen
http://www.wikidata.org/entity/Q132397040,Basma Naseer,,,,,Yemen
http://www.wikidata.org/entity/Q132398980,Bushra Al-Saadi,,,,,Yemen
http://www.wikidata.org/entity/Q132399019,Nabila Ghaleb,,,,,Yemen
http://www.wikidata.org/entity/Q132400205,Eshraq Al-Maqtari,,,,,Yemen
http://www.wikidata.org/entity/Q132400498,Randa Mohammed,,,,,Yemen
http://www.wikidata.org/entity/Q132401468,Amat Al-Salam Al-Haj,,,,,Yemen
http://www.wikidata.org/entity/Q130360550,Maria de Lourdes Guarda,1926-11-22T00:00:00Z,1926,1996-05-05T00:00:00Z,1996,
